Cell	Phase
SA928-A90689B-R15-C36.bam	G1
SA928-A90689B-R15-C38.bam	S
SA928-A90689B-R15-C39.bam	G1
SA928-A90689B-R15-C42.bam	G1
SA928-A90689B-R15-C43.bam	S
SA928-A90689B-R16-C29.bam	S
SA928-A90689B-R16-C31.bam	G1
SA928-A90689B-R16-C32.bam	G1
SA928-A90689B-R16-C33.bam	G1
SA928-A90689B-R16-C34.bam	G1
SA928-A90689B-R16-C35.bam	G1
SA928-A90689B-R16-C36.bam	G1
SA928-A90689B-R16-C37.bam	S
SA928-A90689B-R16-C39.bam	G1
SA928-A90689B-R16-C42.bam	S
SA928-A90689B-R16-C43.bam	G1
SA928-A90689B-R17-C27.bam	G1
SA928-A90689B-R17-C29.bam	S
SA928-A90689B-R17-C30.bam	G1
SA928-A90689B-R17-C31.bam	G1
SA928-A90689B-R17-C33.bam	S
SA928-A90689B-R17-C36.bam	G1
SA928-A90689B-R17-C37.bam	G1
SA928-A90689B-R17-C38.bam	G1
SA928-A90689B-R17-C41.bam	G1
SA928-A90689B-R17-C42.bam	S
SA928-A90689B-R17-C43.bam	G1
SA928-A90689B-R18-C29.bam	G1
SA928-A90689B-R18-C30.bam	S
SA928-A90689B-R18-C32.bam	G1
SA928-A90689B-R18-C34.bam	G1
SA928-A90689B-R18-C37.bam	G1
SA928-A90689B-R18-C38.bam	S
SA928-A90689B-R18-C41.bam	G1
SA928-A90689B-R18-C42.bam	S
SA928-A90689B-R18-C43.bam	G1
SA928-A90689B-R19-C27.bam	G1
SA928-A90689B-R19-C29.bam	G1
SA928-A90689B-R19-C30.bam	G1
SA928-A90689B-R19-C31.bam	S
SA928-A90689B-R19-C32.bam	S
SA928-A90689B-R19-C35.bam	G1
SA928-A90689B-R19-C37.bam	S
SA928-A90689B-R19-C38.bam	G1
SA928-A90689B-R19-C39.bam	G1
SA928-A90689B-R19-C40.bam	G1
SA928-A90689B-R19-C41.bam	G1
SA928-A90689B-R20-C31.bam	G1
SA928-A90689B-R20-C32.bam	S
SA928-A90689B-R20-C33.bam	S
SA928-A90689B-R20-C34.bam	G1
SA928-A90689B-R20-C35.bam	G1
SA928-A90689B-R20-C37.bam	G1
SA928-A90689B-R20-C38.bam	G1
SA928-A90689B-R20-C40.bam	G1
SA928-A90689B-R20-C42.bam	G1
SA928-A90689B-R21-C27.bam	G1
SA928-A90689B-R21-C29.bam	G1
SA928-A90689B-R21-C31.bam	G1
SA928-A90689B-R21-C34.bam	G1
SA928-A90689B-R21-C35.bam	G1
SA928-A90689B-R21-C36.bam	G1
SA928-A90689B-R21-C37.bam	G1
SA928-A90689B-R21-C39.bam	G1
SA928-A90689B-R21-C40.bam	G1
SA928-A90689B-R21-C41.bam	G1
SA928-A90689B-R21-C42.bam	G1
SA928-A90689B-R21-C43.bam	G1
SA928-A90689B-R22-C30.bam	S
SA928-A90689B-R22-C31.bam	G1
SA928-A90689B-R22-C32.bam	G1
SA928-A90689B-R22-C33.bam	G1
SA928-A90689B-R22-C35.bam	G1
SA928-A90689B-R22-C36.bam	S
SA928-A90689B-R22-C37.bam	G1
SA928-A90689B-R22-C42.bam	S
SA928-A90689B-R23-C27.bam	G1
SA928-A90689B-R23-C29.bam	G1
SA928-A90689B-R23-C31.bam	S
SA928-A90689B-R23-C32.bam	S
SA928-A90689B-R23-C33.bam	G1
SA928-A90689B-R23-C34.bam	S
SA928-A90689B-R23-C35.bam	G1
SA928-A90689B-R23-C36.bam	G1
SA928-A90689B-R23-C37.bam	G1
SA928-A90689B-R23-C41.bam	S
SA928-A90689B-R23-C42.bam	G1
SA928-A90689B-R23-C43.bam	G1
SA928-A90689B-R24-C29.bam	G1
SA928-A90689B-R24-C30.bam	G1
SA928-A90689B-R24-C31.bam	G1
SA928-A90689B-R24-C32.bam	G1
SA928-A90689B-R24-C35.bam	G1
SA928-A90689B-R24-C37.bam	G1
SA928-A90689B-R24-C39.bam	G1
SA928-A90689B-R24-C41.bam	G1
SA928-A90689B-R24-C42.bam	S
SA928-A90689B-R24-C43.bam	G1
SA928-A90689B-R25-C27.bam	G1
SA928-A90689B-R25-C29.bam	G1
SA928-A90689B-R25-C32.bam	G1
SA928-A90689B-R25-C34.bam	G1
SA928-A90689B-R25-C36.bam	G1
SA928-A90689B-R25-C37.bam	S
SA928-A90689B-R25-C39.bam	G1
SA928-A90689B-R25-C40.bam	G1
SA928-A90689B-R26-C29.bam	G1
SA928-A90689B-R26-C32.bam	G1
SA928-A90689B-R26-C33.bam	G1
SA928-A90689B-R26-C34.bam	G1
SA928-A90689B-R26-C35.bam	G1
SA928-A90689B-R26-C37.bam	G1
SA928-A90689B-R26-C39.bam	S
SA928-A90689B-R26-C40.bam	G1
SA928-A90689B-R26-C43.bam	G1
SA928-A90689B-R27-C27.bam	G1
SA928-A90689B-R27-C30.bam	S
SA928-A90689B-R27-C31.bam	G1
SA928-A90689B-R27-C32.bam	S
SA928-A90689B-R27-C34.bam	G1
SA928-A90689B-R27-C36.bam	S
SA928-A90689B-R27-C38.bam	G1
SA928-A90689B-R27-C39.bam	G1
SA928-A90689B-R27-C41.bam	G1
SA928-A90689B-R27-C42.bam	G1
SA928-A90689B-R28-C29.bam	G1
SA928-A90689B-R28-C30.bam	G1
SA928-A90689B-R28-C32.bam	G1
SA928-A90689B-R28-C33.bam	G1
SA928-A90689B-R28-C35.bam	G1
SA928-A90689B-R28-C36.bam	G1
SA928-A90689B-R28-C37.bam	G1
SA928-A90689B-R28-C39.bam	G1
SA928-A90689B-R28-C43.bam	G1
SA928-A90689B-R29-C27.bam	G1
SA928-A90689B-R29-C29.bam	G1
SA928-A90689B-R29-C30.bam	G1
SA928-A90689B-R29-C33.bam	G1
SA928-A90689B-R29-C34.bam	G1
SA928-A90689B-R29-C37.bam	G1
SA928-A90689B-R29-C38.bam	G1
SA928-A90689B-R29-C41.bam	S
SA928-A90689B-R29-C43.bam	G1
SA928-A90689B-R30-C29.bam	S
SA928-A90689B-R30-C33.bam	G1
SA928-A90689B-R30-C35.bam	G1
SA928-A90689B-R30-C36.bam	S
SA928-A90689B-R30-C37.bam	S
SA928-A90689B-R30-C38.bam	S
SA928-A90689B-R30-C39.bam	S
SA928-A90689B-R30-C40.bam	S
SA928-A90689B-R30-C41.bam	G1
SA928-A90689B-R30-C42.bam	G1
SA928-A90689B-R31-C27.bam	G1
SA928-A90689B-R31-C30.bam	G1
SA928-A90689B-R31-C33.bam	G1
SA928-A90689B-R31-C34.bam	G1
SA928-A90689B-R31-C37.bam	G1
SA928-A90689B-R31-C39.bam	S
SA928-A90689B-R31-C41.bam	S
SA928-A90689B-R31-C42.bam	S
SA928-A90689B-R31-C43.bam	G1
SA928-A90689B-R32-C29.bam	S
SA928-A90689B-R32-C34.bam	G1
SA928-A90689B-R32-C35.bam	G1
SA928-A90689B-R32-C37.bam	G1
SA928-A90689B-R32-C39.bam	G1
SA928-A90689B-R32-C40.bam	S
SA928-A90689B-R32-C42.bam	G1
SA928-A90689B-R33-C27.bam	G1
SA928-A90689B-R33-C29.bam	G1
SA928-A90689B-R33-C30.bam	S
SA928-A90689B-R33-C32.bam	S
SA928-A90689B-R33-C33.bam	S
SA928-A90689B-R33-C34.bam	G1
SA928-A90689B-R33-C36.bam	S
SA928-A90689B-R33-C39.bam	G1
SA928-A90689B-R33-C40.bam	S
SA928-A90689B-R33-C41.bam	G1
SA928-A90689B-R34-C30.bam	S
SA928-A90689B-R34-C31.bam	G1
SA928-A90689B-R34-C33.bam	G1
SA928-A90689B-R34-C34.bam	G1
SA928-A90689B-R34-C35.bam	G1
SA928-A90689B-R34-C36.bam	G1
SA928-A90689B-R34-C37.bam	G1
SA928-A90689B-R34-C38.bam	G1
SA928-A90689B-R34-C39.bam	S
SA928-A90689B-R34-C40.bam	G1
SA928-A90689B-R34-C42.bam	G1
SA928-A90689B-R34-C43.bam	G1
SA928-A90689B-R35-C27.bam	G1
SA928-A90689B-R35-C29.bam	G1
SA928-A90689B-R35-C31.bam	G1
SA928-A90689B-R35-C32.bam	G1
SA928-A90689B-R35-C34.bam	G1
SA928-A90689B-R35-C35.bam	G1
SA928-A90689B-R35-C36.bam	G1
SA928-A90689B-R35-C37.bam	G1
SA928-A90689B-R35-C38.bam	G1
SA928-A90689B-R35-C39.bam	S
SA928-A90689B-R35-C41.bam	G1
SA928-A90689B-R35-C42.bam	G1
SA928-A90689B-R35-C43.bam	G1
SA928-A90689B-R36-C29.bam	G1
SA928-A90689B-R36-C32.bam	G1
SA928-A90689B-R36-C34.bam	G1
SA928-A90689B-R36-C35.bam	G1
SA928-A90689B-R36-C36.bam	S
SA928-A90689B-R36-C37.bam	S
SA928-A90689B-R36-C38.bam	G1
SA928-A90689B-R36-C39.bam	S
SA928-A90689B-R36-C41.bam	G1
SA928-A90689B-R36-C43.bam	G1
SA928-A90689B-R37-C27.bam	G1
SA928-A90689B-R37-C30.bam	S
SA928-A90689B-R37-C32.bam	G1
SA928-A90689B-R37-C33.bam	G1
SA928-A90689B-R37-C34.bam	G1
SA928-A90689B-R37-C35.bam	S
SA928-A90689B-R37-C38.bam	S
SA928-A90689B-R37-C39.bam	G1
SA928-A90689B-R37-C41.bam	G1
SA928-A90689B-R37-C43.bam	S
SA928-A90689B-R38-C29.bam	G1
SA928-A90689B-R38-C31.bam	G1
SA928-A90689B-R38-C33.bam	G1
SA928-A90689B-R38-C34.bam	G1
SA928-A90689B-R38-C35.bam	G1
SA928-A90689B-R38-C36.bam	G1
SA928-A90689B-R38-C38.bam	G1
SA928-A90689B-R38-C43.bam	G1
SA928-A90689B-R39-C27.bam	G1
SA928-A90689B-R39-C29.bam	G1
SA928-A90689B-R39-C30.bam	G1
SA928-A90689B-R39-C33.bam	G1
SA928-A90689B-R39-C34.bam	G1
SA928-A90689B-R39-C37.bam	G1
SA928-A90689B-R39-C40.bam	G1
SA928-A90689B-R39-C41.bam	G1
SA928-A90689B-R39-C42.bam	G1
SA928-A90689B-R40-C29.bam	G1
SA928-A90689B-R40-C30.bam	G1
SA928-A90689B-R40-C31.bam	G1
SA928-A90689B-R40-C34.bam	S
SA928-A90689B-R40-C35.bam	S
SA928-A90689B-R40-C37.bam	G1
SA928-A90689B-R40-C39.bam	G1
SA928-A90689B-R40-C40.bam	S
SA928-A90689B-R40-C41.bam	S
SA928-A90689B-R40-C42.bam	S
SA928-A90689B-R40-C43.bam	S
SA928-A90689B-R41-C27.bam	G1
SA928-A90689B-R41-C31.bam	G1
SA928-A90689B-R41-C32.bam	G1
SA928-A90689B-R41-C34.bam	G1
SA928-A90689B-R41-C35.bam	G1
SA928-A90689B-R41-C37.bam	G1
SA928-A90689B-R41-C38.bam	G1
SA928-A90689B-R41-C39.bam	S
SA928-A90689B-R41-C40.bam	G1
SA928-A90689B-R41-C41.bam	G1
SA928-A90689B-R41-C42.bam	S
SA928-A90689B-R42-C29.bam	G1
SA928-A90689B-R42-C30.bam	S
SA928-A90689B-R42-C32.bam	G1
SA928-A90689B-R42-C33.bam	G1
SA928-A90689B-R42-C34.bam	S
SA928-A90689B-R42-C36.bam	G1
SA928-A90689B-R42-C39.bam	G1
SA928-A90689B-R42-C40.bam	G1
SA928-A90689B-R42-C41.bam	G1
SA928-A90689B-R42-C42.bam	S
SA928-A90689B-R42-C43.bam	S
SA928-A90689B-R43-C27.bam	G1
SA928-A90689B-R43-C31.bam	S
SA928-A90689B-R43-C32.bam	S
SA928-A90689B-R43-C33.bam	S
SA928-A90689B-R43-C35.bam	S
SA928-A90689B-R43-C36.bam	G1
SA928-A90689B-R43-C37.bam	G1
SA928-A90689B-R43-C40.bam	G1
SA928-A90689B-R43-C41.bam	S
SA928-A90689B-R43-C42.bam	G1
SA928-A90689B-R43-C43.bam	G1
SA928-A90689B-R44-C30.bam	G1
SA928-A90689B-R44-C31.bam	G1
SA928-A90689B-R44-C32.bam	S
SA928-A90689B-R44-C33.bam	G1
SA928-A90689B-R44-C34.bam	S
SA928-A90689B-R44-C35.bam	G1
SA928-A90689B-R44-C37.bam	S
SA928-A90689B-R44-C38.bam	G1
SA928-A90689B-R44-C40.bam	G1
SA928-A90689B-R44-C41.bam	G1
SA928-A90689B-R44-C42.bam	G1
SA928-A90689B-R44-C43.bam	G1
SA928-A90689B-R45-C27.bam	G1
SA928-A90689B-R45-C31.bam	S
SA928-A90689B-R45-C32.bam	G1
SA928-A90689B-R45-C33.bam	S
SA928-A90689B-R45-C34.bam	G1
SA928-A90689B-R45-C35.bam	G1
SA928-A90689B-R45-C36.bam	S
SA928-A90689B-R45-C37.bam	G1
SA928-A90689B-R45-C38.bam	G1
SA928-A90689B-R45-C40.bam	G1
SA928-A90689B-R45-C42.bam	G1
SA928-A90689B-R45-C43.bam	G1
SA928-A90689B-R46-C29.bam	G1
SA928-A90689B-R46-C30.bam	S
SA928-A90689B-R46-C32.bam	G1
SA928-A90689B-R46-C33.bam	G1
SA928-A90689B-R46-C34.bam	G1
SA928-A90689B-R46-C35.bam	G1
SA928-A90689B-R46-C37.bam	G1
SA928-A90689B-R46-C38.bam	G1
SA928-A90689B-R46-C40.bam	G1
SA928-A90689B-R46-C41.bam	S
SA928-A90689B-R46-C42.bam	G1
SA928-A90689B-R47-C30.bam	G1
SA928-A90689B-R47-C31.bam	S
SA928-A90689B-R47-C32.bam	S
SA928-A90689B-R47-C33.bam	G1
SA928-A90689B-R47-C35.bam	G1
SA928-A90689B-R47-C36.bam	G1
SA928-A90689B-R47-C39.bam	G1
SA928-A90689B-R47-C40.bam	G1
SA928-A90689B-R47-C41.bam	G1
SA928-A90689B-R47-C42.bam	G1
SA928-A90689B-R47-C43.bam	G1
SA928-A90689B-R48-C29.bam	G1
SA928-A90689B-R48-C32.bam	S
SA928-A90689B-R48-C33.bam	G1
SA928-A90689B-R48-C35.bam	G1
SA928-A90689B-R48-C36.bam	S
SA928-A90689B-R48-C37.bam	G1
SA928-A90689B-R48-C39.bam	G1
SA928-A90689B-R48-C40.bam	S
SA928-A90689B-R48-C41.bam	G1
SA928-A90689B-R48-C43.bam	G1
SA928-A90689B-R49-C27.bam	G1
SA928-A90689B-R49-C29.bam	G1
SA928-A90689B-R49-C31.bam	G1
SA928-A90689B-R49-C33.bam	S
SA928-A90689B-R49-C34.bam	G1
SA928-A90689B-R49-C36.bam	G1
SA928-A90689B-R49-C37.bam	G1
SA928-A90689B-R49-C38.bam	G1
SA928-A90689B-R49-C39.bam	G1
SA928-A90689B-R49-C40.bam	G1
SA928-A90689B-R49-C41.bam	S
SA928-A90689B-R49-C43.bam	G1
SA928-A90689B-R50-C29.bam	S
SA928-A90689B-R50-C31.bam	S
SA928-A90689B-R50-C32.bam	G1
SA928-A90689B-R50-C33.bam	G1
SA928-A90689B-R50-C34.bam	G1
SA928-A90689B-R50-C36.bam	G1
SA928-A90689B-R50-C37.bam	G1
SA928-A90689B-R50-C40.bam	S
SA928-A90689B-R50-C41.bam	G1
SA928-A90689B-R50-C43.bam	G1
SA928-A90689B-R51-C27.bam	G1
SA928-A90689B-R51-C29.bam	S
SA928-A90689B-R51-C30.bam	G1
SA928-A90689B-R51-C31.bam	G1
SA928-A90689B-R51-C32.bam	G1
SA928-A90689B-R51-C33.bam	G1
SA928-A90689B-R51-C34.bam	G1
SA928-A90689B-R51-C35.bam	G1
SA928-A90689B-R51-C36.bam	G1
SA928-A90689B-R51-C38.bam	G1
SA928-A90689B-R51-C40.bam	G1
SA928-A90689B-R51-C42.bam	G1
SA928-A90689B-R51-C43.bam	G1
SA928-A90689B-R52-C29.bam	G1
SA928-A90689B-R52-C30.bam	G1
SA928-A90689B-R52-C31.bam	G1
SA928-A90689B-R52-C33.bam	S
SA928-A90689B-R52-C34.bam	G1
SA928-A90689B-R52-C35.bam	G1
SA928-A90689B-R52-C36.bam	G1
SA928-A90689B-R52-C38.bam	G1
SA928-A90689B-R52-C40.bam	G1
SA928-A90689B-R52-C41.bam	G1
SA928-A90689B-R53-C27.bam	G1
SA928-A90689B-R53-C29.bam	G1
SA928-A90689B-R53-C31.bam	G1
SA928-A90689B-R53-C33.bam	G1
SA928-A90689B-R53-C34.bam	G1
SA928-A90689B-R53-C35.bam	S
SA928-A90689B-R53-C36.bam	G1
SA928-A90689B-R53-C38.bam	G1
SA928-A90689B-R53-C39.bam	G1
SA928-A90689B-R53-C40.bam	G1
SA928-A90689B-R53-C41.bam	G1
SA928-A90689B-R53-C42.bam	S
SA928-A90689B-R53-C43.bam	G1
SA928-A90689B-R54-C30.bam	G1
SA928-A90689B-R54-C31.bam	G1
SA928-A90689B-R54-C33.bam	S
SA928-A90689B-R54-C34.bam	G1
SA928-A90689B-R54-C35.bam	S
SA928-A90689B-R54-C36.bam	G1
SA928-A90689B-R54-C37.bam	G1
SA928-A90689B-R54-C38.bam	S
SA928-A90689B-R54-C39.bam	G1
SA928-A90689B-R54-C40.bam	G1
SA928-A90689B-R54-C41.bam	S
SA928-A90689B-R54-C42.bam	G1
SA928-A90689B-R54-C43.bam	G1
SA928-A90689B-R55-C27.bam	G1
SA928-A90689B-R55-C29.bam	S
SA928-A90689B-R55-C31.bam	S
SA928-A90689B-R55-C34.bam	G1
SA928-A90689B-R55-C37.bam	S
SA928-A90689B-R55-C38.bam	S
SA928-A90689B-R55-C40.bam	G1
SA928-A90689B-R55-C41.bam	G1
SA928-A90689B-R55-C43.bam	G1
SA928-A90689B-R56-C29.bam	G1
SA928-A90689B-R56-C30.bam	S
SA928-A90689B-R56-C31.bam	G1
SA928-A90689B-R56-C33.bam	G1
SA928-A90689B-R56-C37.bam	G1
SA928-A90689B-R56-C39.bam	G1
SA928-A90689B-R56-C41.bam	G1
SA928-A90689B-R56-C42.bam	S
SA928-A90689B-R56-C43.bam	G1
SA928-A90689B-R57-C27.bam	G1
SA928-A90689B-R57-C29.bam	G1
SA928-A90689B-R57-C30.bam	G1
SA928-A90689B-R57-C31.bam	G1
SA928-A90689B-R57-C32.bam	G1
SA928-A90689B-R57-C34.bam	G1
SA928-A90689B-R57-C36.bam	G1
SA928-A90689B-R57-C37.bam	G1
SA928-A90689B-R57-C38.bam	G1
SA928-A90689B-R57-C39.bam	S
SA928-A90689B-R57-C40.bam	S
SA928-A90689B-R58-C29.bam	G1
SA928-A90689B-R58-C30.bam	G1
SA928-A90689B-R58-C31.bam	G1
SA928-A90689B-R58-C34.bam	G1
SA928-A90689B-R58-C35.bam	S
SA928-A90689B-R58-C36.bam	G1
SA928-A90689B-R58-C37.bam	G1
SA928-A90689B-R58-C38.bam	G1
SA928-A90689B-R58-C39.bam	G1
SA928-A90689B-R58-C41.bam	G1
SA928-A90689B-R58-C42.bam	S
SA928-A90689B-R58-C43.bam	G1
SA928-A90689B-R59-C27.bam	G1
SA928-A90689B-R59-C29.bam	G1
SA928-A90689B-R59-C30.bam	G1
SA928-A90689B-R59-C33.bam	G1
SA928-A90689B-R59-C34.bam	G1
SA928-A90689B-R59-C35.bam	G1
SA928-A90689B-R59-C36.bam	S
SA928-A90689B-R59-C37.bam	G1
SA928-A90689B-R59-C38.bam	G1
SA928-A90689B-R59-C39.bam	G1
SA928-A90689B-R59-C40.bam	G1
SA928-A90689B-R59-C41.bam	G1
SA928-A90689B-R59-C43.bam	S
SA928-A90689B-R60-C30.bam	G1
SA928-A90689B-R60-C31.bam	G1
SA928-A90689B-R60-C33.bam	G1
SA928-A90689B-R60-C34.bam	S
SA928-A90689B-R60-C38.bam	G1
SA928-A90689B-R60-C39.bam	G1
SA928-A90689B-R60-C41.bam	G1
SA928-A90689B-R60-C43.bam	G1
SA928-A90689B-R61-C27.bam	G1
SA928-A90689B-R61-C29.bam	G1
SA928-A90689B-R61-C30.bam	G1
SA928-A90689B-R61-C33.bam	G1
SA928-A90689B-R61-C34.bam	G1
SA928-A90689B-R61-C35.bam	S
SA928-A90689B-R61-C36.bam	G1
SA928-A90689B-R61-C37.bam	G1
SA928-A90689B-R61-C40.bam	G1
SA928-A90689B-R61-C43.bam	G1
SA928-A90689B-R62-C29.bam	S
SA928-A90689B-R62-C30.bam	G1
SA928-A90689B-R62-C34.bam	G1
SA928-A90689B-R62-C35.bam	G1
SA928-A90689B-R62-C39.bam	G1
SA928-A90689B-R62-C40.bam	G1
SA928-A90689B-R62-C41.bam	S
SA928-A90689B-R62-C42.bam	G1
SA928-A90689B-R62-C43.bam	G1
SA928-A90689B-R63-C27.bam	G1
SA928-A90689B-R63-C29.bam	G1
SA928-A90689B-R63-C31.bam	S
SA928-A90689B-R63-C33.bam	S
SA928-A90689B-R63-C35.bam	G1
SA928-A90689B-R63-C40.bam	S
SA928-A90689B-R63-C41.bam	G1
SA928-A90689B-R63-C42.bam	G1
SA928-A90689B-R63-C43.bam	G1
SA928-A90689B-R64-C29.bam	G1
SA928-A90689B-R64-C30.bam	G1
SA928-A90689B-R64-C31.bam	G1
SA928-A90689B-R64-C32.bam	G1
SA928-A90689B-R64-C33.bam	G1
SA928-A90689B-R64-C34.bam	G1
SA928-A90689B-R64-C35.bam	S
SA928-A90689B-R64-C37.bam	G1
SA928-A90689B-R64-C38.bam	G1
SA928-A90689B-R64-C40.bam	G1
SA928-A90689B-R65-C27.bam	G1
SA928-A90689B-R65-C30.bam	G1
SA928-A90689B-R65-C31.bam	G1
SA928-A90689B-R65-C33.bam	G1
SA928-A90689B-R65-C34.bam	G1
SA928-A90689B-R65-C35.bam	G1
SA928-A90689B-R65-C40.bam	S
SA928-A90689B-R65-C41.bam	G1
SA928-A90689B-R65-C42.bam	G1
SA928-A90689B-R65-C43.bam	G1
SA928-A90689B-R66-C29.bam	G1
SA928-A90689B-R66-C31.bam	G1
SA928-A90689B-R66-C32.bam	G1
SA928-A90689B-R66-C35.bam	G1
SA928-A90689B-R67-C27.bam	G1
SA928-A90689B-R67-C29.bam	S
SA928-A90689B-R67-C31.bam	G1
SA928-A90689B-R67-C32.bam	G1
SA928-A90689B-R67-C33.bam	G1
SA928-A90689B-R67-C34.bam	G1
SA928-A90689B-R67-C35.bam	G1
SA928-A90689B-R67-C36.bam	S
SA928-A90689B-R67-C39.bam	G1
SA928-A90689B-R67-C40.bam	G1
SA928-A90689B-R67-C41.bam	G1
SA928-A90689B-R67-C42.bam	S
SA928-A90689B-R67-C43.bam	S
SA928-A90689B-R68-C29.bam	G1
SA928-A90689B-R68-C32.bam	G1
SA928-A90689B-R68-C37.bam	S
SA928-A90689B-R69-C29.bam	G1
SA928-A90689B-R69-C32.bam	S
SA928-A90689B-R69-C34.bam	G1
SA928-A90689B-R69-C35.bam	S
SA928-A90689B-R69-C36.bam	S
SA928-A90689B-R69-C37.bam	G1
SA928-A90689B-R69-C40.bam	G1
SA928-A90689B-R69-C41.bam	G1
SA928-A90689B-R69-C43.bam	G1
SA928-A90689B-R70-C29.bam	G1
SA928-A90689B-R70-C30.bam	G1
SA928-A90689B-R70-C35.bam	G1
SA928-A90689B-R70-C36.bam	G1
SA928-A90689B-R70-C40.bam	G1
SA928-A90689B-R70-C41.bam	G1
SA928-A90689C-R13-C51.bam	G1
SA928-A90689C-R13-C54.bam	S
SA928-A90689C-R13-C55.bam	G1
SA928-A90689C-R13-C56.bam	G1
SA928-A90689C-R13-C57.bam	S
SA928-A90689C-R13-C60.bam	S
SA928-A90689C-R13-C63.bam	G1
SA928-A90689C-R13-C64.bam	G1
SA928-A90689C-R13-C67.bam	S
SA928-A90689C-R14-C53.bam	S
SA928-A90689C-R14-C54.bam	S
SA928-A90689C-R14-C55.bam	G1
SA928-A90689C-R14-C56.bam	G1
SA928-A90689C-R14-C57.bam	G1
SA928-A90689C-R14-C59.bam	G1
SA928-A90689C-R14-C60.bam	S
SA928-A90689C-R14-C61.bam	S
SA928-A90689C-R14-C63.bam	G1
SA928-A90689C-R14-C64.bam	G1
SA928-A90689C-R14-C65.bam	G1
SA928-A90689C-R14-C66.bam	G1
SA928-A90689C-R14-C67.bam	G1
SA928-A90689C-R15-C51.bam	G1
SA928-A90689C-R15-C53.bam	G1
SA928-A90689C-R15-C54.bam	G1
SA928-A90689C-R15-C55.bam	S
SA928-A90689C-R15-C56.bam	G1
SA928-A90689C-R15-C60.bam	S
SA928-A90689C-R15-C61.bam	G1
SA928-A90689C-R15-C62.bam	G1
SA928-A90689C-R15-C66.bam	G1
SA928-A90689C-R16-C53.bam	G1
SA928-A90689C-R16-C54.bam	G1
SA928-A90689C-R16-C56.bam	G1
SA928-A90689C-R16-C57.bam	G1
SA928-A90689C-R16-C58.bam	G1
SA928-A90689C-R16-C59.bam	G1
SA928-A90689C-R16-C60.bam	S
SA928-A90689C-R16-C61.bam	G1
SA928-A90689C-R16-C64.bam	G1
SA928-A90689C-R16-C66.bam	G1
SA928-A90689C-R16-C67.bam	G1
SA928-A90689C-R17-C51.bam	G1
SA928-A90689C-R17-C53.bam	G1
SA928-A90689C-R17-C55.bam	G1
SA928-A90689C-R17-C56.bam	S
SA928-A90689C-R17-C57.bam	G1
SA928-A90689C-R17-C58.bam	G1
SA928-A90689C-R17-C61.bam	G1
SA928-A90689C-R18-C53.bam	G1
SA928-A90689C-R18-C54.bam	S
SA928-A90689C-R18-C56.bam	G1
SA928-A90689C-R18-C57.bam	G1
SA928-A90689C-R18-C58.bam	G1
SA928-A90689C-R18-C60.bam	G1
SA928-A90689C-R18-C61.bam	G1
SA928-A90689C-R18-C62.bam	S
SA928-A90689C-R18-C63.bam	S
SA928-A90689C-R18-C66.bam	G1
SA928-A90689C-R19-C51.bam	G1
SA928-A90689C-R19-C53.bam	S
SA928-A90689C-R19-C54.bam	G1
SA928-A90689C-R19-C55.bam	G1
SA928-A90689C-R19-C56.bam	G1
SA928-A90689C-R19-C58.bam	G1
SA928-A90689C-R19-C59.bam	G1
SA928-A90689C-R19-C60.bam	S
SA928-A90689C-R19-C62.bam	G1
SA928-A90689C-R19-C63.bam	G1
SA928-A90689C-R19-C64.bam	S
SA928-A90689C-R19-C66.bam	G1
SA928-A90689C-R20-C53.bam	G1
SA928-A90689C-R20-C54.bam	G1
SA928-A90689C-R20-C55.bam	G1
SA928-A90689C-R20-C57.bam	S
SA928-A90689C-R20-C58.bam	S
SA928-A90689C-R20-C59.bam	S
SA928-A90689C-R20-C61.bam	G1
SA928-A90689C-R20-C65.bam	S
SA928-A90689C-R20-C67.bam	G1
SA928-A90689C-R21-C54.bam	G1
SA928-A90689C-R21-C55.bam	G1
SA928-A90689C-R21-C56.bam	G1
SA928-A90689C-R21-C60.bam	G1
SA928-A90689C-R21-C62.bam	G1
SA928-A90689C-R21-C63.bam	G1
SA928-A90689C-R21-C64.bam	G1
SA928-A90689C-R21-C65.bam	S
SA928-A90689C-R21-C66.bam	S
SA928-A90689C-R21-C67.bam	G1
SA928-A90689C-R22-C53.bam	G1
SA928-A90689C-R22-C54.bam	G1
SA928-A90689C-R22-C55.bam	G1
SA928-A90689C-R22-C56.bam	G1
SA928-A90689C-R22-C57.bam	G1
SA928-A90689C-R22-C59.bam	G1
SA928-A90689C-R22-C60.bam	G1
SA928-A90689C-R22-C61.bam	G1
SA928-A90689C-R22-C66.bam	S
SA928-A90689C-R22-C67.bam	S
SA928-A90689C-R23-C51.bam	G1
SA928-A90689C-R23-C55.bam	G1
SA928-A90689C-R23-C56.bam	G1
SA928-A90689C-R23-C57.bam	G1
SA928-A90689C-R23-C59.bam	S
SA928-A90689C-R23-C60.bam	G1
SA928-A90689C-R23-C61.bam	G1
SA928-A90689C-R23-C62.bam	S
SA928-A90689C-R23-C63.bam	G1
SA928-A90689C-R23-C66.bam	S
SA928-A90689C-R23-C67.bam	S
SA928-A90689C-R24-C53.bam	G1
SA928-A90689C-R24-C55.bam	G1
SA928-A90689C-R24-C58.bam	G1
SA928-A90689C-R24-C61.bam	S
SA928-A90689C-R24-C62.bam	S
